交易日期,合约码,昨日结算,今开盘,最高价,最低价,今收盘,今结算,涨跌1,涨跌2,成交量,增减量,成交额（万元）,空盘量（手）
2008-06-19,MA0808,14410,14455,14410,14422,14442,11,,3220,160220,-40,z,19140
2008-06-18,MA0808,14401,14440,14401,14430,14431,-33,,3720,157000,-240,z,19180
