交易日期,合约码,昨日结算,今开盘,最高价,最低价,今收盘,今结算,涨跌1,涨跌2,成交量,增减量,成交额（万元）,空盘量（手）
2021-03-09,CF107,16135.00,16100.00,16100.00,15810.00,15810.00,15980.00,,-155.00,17426,-131,139222.70,11256.00
2021-03-08,CF107,16035.00,16000.00,16305.00,15900.00,16100.00,16135.00,,100.00,30250,793,244058.73,11387.00
2021-03-12,CF107,15605.00,15820.00,16060.00,15800.00,15920.00,15935.00,,330.00,31910,2185,254272.04,16281.00
2021-03-11,CF107,15595.00,15535.00,15855.00,15470.00,15845.00,15605.00,,10.00,24226,2001,189018.73,14096.00
2021-03-10,CF107,15980.00,15835.00,15885.00,15355.00,15555.00,15595.00,,-385.00,25510,839,198903.61,12095.00
2020-09-30,CF107,13210.00,13185.00,13240.00,13185.00,13195.00,13225.00,,15,54,-4,357.03,5679
2020-09-29,CF107,"13,125.00","13,270.00","13,270.00","13,100.00","13,175.00","13,210.00",,85.00,42,4,277.42,"5,683"
2020-09-28,CF107,13195.00,13115.00,13230.00,13100.00,13230.00,13125.00,,-70.00,8,-5,52.51,"5,679"
2020-09-25,CF107,13260.00,13155.00,13260.00,13155.00,13155.00,13195.00,,-65.00,13,3,85.78,5684.00
2020-09-24,CF107,13235.00,13295.00,13300.00,13205.00,13225.00,13260.00,,25.00,30,-18,198.90,5681.00
2020-09-23,CF107,13265.00,13365.00,13380.00,13185.00,13235.00,13235.00,,-30.00,211,192,1396.07,5699.00
2020-09-22,CF107,13360.00,13280.00,13395.00,13250.00,13395.00,13265.00,,-95,771,747,5114.19,5507
2020-09-21,CF107,13225.00,13310.00,13385.00,13310.00,13365.00,13360.00,,135,1317,1299,8799.17,4760
2020-09-18,CF107,13245.00,13220.00,13280.00,13160.00,13260.00,13225.00,,-20,520,379,3438.13,3461
2020-09-17,CF107,13220.00,13255.00,13280.00,13225.00,13270.00,13245.00,,25,18,-5,119.19,3082
2020-09-16,CF107,13245.00,13265.00,13265.00,13210.00,13210.00,13220.00,,-25,353,331,2333.74,3087
2020-09-15,CF107,12985.00,13140.00,13280.00,13110.00,13265.00,13245.00,,260,53,41,351.03,2756
2020-09-14,CF107,13070.00,12935.00,13110.00,12935.00,13100.00,12985.00,,-85,719,711,4668.92,2715
2021-04-16,CF107,15030.00,15105.00,15290.00,15055.00,15250.00,15185.00,,155.00,32820,2705,249169.32,16689.00
2021-04-15,CF107,14795.00,14930.00,15120.00,14890.00,15110.00,15030.00,,235.00,24784,125,186266.72,13984.00
2021-04-14,CF107,14800.00,14760.00,14910.00,14720.00,14870.00,14795.00,,-5.00,27733,-1675,205179.00,13859.00
2021-04-13,CF107,14925.00,14905.00,14960.00,14710.00,14710.00,14800.00,,-125.00,32236,-1991,238508.79,15534.00
2021-04-12,CF107,14990.00,15065.00,15110.00,14685.00,14945.00,14925.00,,-65.00,35394,-2636,264134.18,17525.00
2021-04-09,CF107,14960.00,14945.00,15125.00,14860.00,15065.00,14990.00,,30.00,29514,-524,221243.21,20161.00
2021-04-08,CF107,15100.00,15045.00,15045.00,14885.00,14930.00,14960.00,,-140.00,26451,-685,197878.53,20685.00
2021-04-07,CF107,14975.00,15125.00,15200.00,14965.00,15035.00,15100.00,,125.00,25472,600,192338.71,21370.00
2021-04-06,CF107,14830.00,14865.00,15140.00,14810.00,15130.00,14975.00,,145.00,27784,228,208004.75,20770.00
2021-04-02,CF107,14775.00,14815.00,14960.00,14610.00,14945.00,14830.00,,55.00,24138,575,179000.17,20542.00
2021-04-01,CF107,14850.00,14765.00,14910.00,14575.00,14805.00,14775.00,,-75.00,31853,-1208,235347.57,19967.00
2021-03-31,CF107,14910.00,14975.00,14990.00,14730.00,14775.00,14850.00,,-60.00,24214,364,179802.18,21175.00
2021-03-30,CF107,14880.00,14855.00,15015.00,14805.00,14925.00,14910.00,,30.00,25755,538,192001.58,20811.00
2021-03-29,CF107,14615.00,14795.00,15035.00,14735.00,14795.00,14880.00,,265.00,30516,388,227054.50,20273.00
2021-03-26,CF107,14965.00,14855.00,14885.00,14345.00,14685.00,14615.00,,-350.00,46742,-1800,341534.31,19885.00
2021-03-25,CF107,15390.00,15400.00,15465.00,15250.00,15400.00,15370.00,,-20.00,28558,-644,219467.95,21465.00
2021-03-24,CF107,15370.00,15320.00,15330.00,14920.00,15000.00,15135.00,,-235.00,34151,198,258438.95,21663.00
2021-03-23,CF107,15390.00,15400.00,15465.00,15250.00,15400.00,15370.00,,-20.00,28558,-644,219467.95,21465.00
2021-01-25,CF107,15265.00,15140.00,15185.00,15065.00,15170.00,15160.00,,-105.00,255,11,1932.84,6661.00
2021-01-22,CF107,15205.00,15355.00,15415.00,15125.00,15225.00,15265.00,,60.00,172,1,1312.81,6650.00
2021-01-21,CF107,15260.00,15155.00,15335.00,15120.00,15305.00,15205.00,,-55.00,235,-65,1786.67,6649.00
2021-01-20,CF107,15305.00,15350.00,15355.00,15120.00,15140.00,15260.00,,-45.00,176,-4,1342.77,6714.00
2021-01-19,CF107,15140.00,15280.00,15400.00,15250.00,15295.00,15305.00,,165.00,274,-4,2096.49,6718.00
2021-01-18,CF107,15050.00,15060.00,15300.00,15015.00,15260.00,15140.00,,90.00,331,34,2505.74,6722.00
2021-01-15,CF107,15195.00,15060.00,15125.00,14980.00,15035.00,15050.00,,-145.00,135,14,1016.04,6688.00
2021-01-14,CF107,15390.00,15345.00,15385.00,14995.00,14995.00,15195.00,,-195.00,259,21,1967.52,6674.00
2021-01-13,CF107,15130.00,15300.00,15460.00,15235.00,15400.00,15390.00,,260.00,507,363,3900.97,6653.00
2021-01-12,CF107,15335.00,15170.00,15255.00,14935.00,15255.00,15130.00,,-205.00,215,46,1626.31,6290.00
2021-01-11,CF107,15545.00,15500.00,15525.00,15160.00,15170.00,15335.00,,-210.00,174,3,1333.95,6244.00
2021-01-08,CF107,15480.00,15525.00,15635.00,15360.00,15460.00,15545.00,,65.00,153,12,1189.29,6241.00
2021-01-07,CF107,15390.00,15495.00,15600.00,15390.00,15560.00,15480.00,,90.00,256,1,1981.72,6229.00
2021-01-06,CF107,15410.00,15370.00,15495.00,15295.00,15445.00,15390.00,,-20,800,701,6156.27,6228
2021-01-05,CF107,15290.00,15380.00,15515.00,15305.00,15365.00,15410.00,,120,122,22,939.91,5527
2021-01-04,CF107,15125.00,15135.00,15380.00,15135.00,15380.00,15290.00,,165.00,155,-45,1185.01,5505.00
2020-12-31,CF107,14985.00,15010.00,15190.00,14990.00,15100.00,15125.00,,140,14257,56,104314.65,5550.00
2020-12-30,CF107,14910.00,14945.00,15065.00,14890.00,15055.00,14985.00,,75.00,8172,1,59295.10,5494.00
2021-03-17,CF107,15655.00,15615.00,15825.00,15600.00,15780.00,15725.00,,70.00,34093,716,268096.23,20023.00
2021-03-16,CF107,15805.00,15750.00,15785.00,15570.00,15570.00,15655.00,,-150.00,29627,886,231884.42,19307.00
2021-03-15,CF107,15935.00,15820.00,15930.00,15730.00,15775.00,15805.00,,-130.00,25291,2140,199891.93,18421.00
2021-05-14,CF107,15825.00,15645.00,15700.00,15320.00,15430.00,15455.00,,-370.00,26048,491,201258.71,18259.00
2021-05-13,CF107,15950.00,16020.00,16040.00,15575.00,15645.00,15825.00,,-125.00,27859,-1549,220464.34,17768.00
2021-05-12,CF107,15720.00,15735.00,16165.00,15720.00,16125.00,15950.00,,230,38696,879,308644.47,19317.00
