交易日期,合约码,昨日结算,今开盘,最高价,最低价,今收盘,今结算,涨跌1,涨跌2,成交量,增减量,成交额（万元）,空盘量（手）
2006-05-19,CF606,14130,14055,14090,14050,14090,14070,,-60,528,6986,3714.28,
2006-05-18,CF606,14160,14135,14150,14110,14140,14130,,-30,630,7172,4451.04,
2006-05-17,CF606,14145,14145,14190,14120,14185,14160,,15,766,7258,5424.08,
2006-05-16,CF606,14255,14250,14250,14080,14100,14145,,-110,1060,7542,749803,
2006-05-15,CF606,14210,14300,14300,14235,14255,14255,,45,1084,8082,772493,
2006-05-12,CF606,14140,14250,14250,14185,14215,14210,,70,1574,8594,1118265,
2006-05-11,CF606,14140,14110,14215,14070,14170,14140,,0,4302,9598,3041894,
2006-05-10,CF606,14175,14220,14220,14110,14110,14140,,-35,1896,12218,1340547,
2006-05-09,CF606,14095,14140,14190,14140,14180,14175,,80,1944,13568,1377969,
2005-09-02,CF606,14550,14550,14710,14550,14630,14630,,80,2094,1406,1531995,
2005-09-01,CF606,14625,14600,14600,14530,14530,14550,,-75,1708,1322,12424.12,
2005-08-31,CF606,14625,0,0,0,0,14625,,0,0,22,0,
2005-08-30,CF606,14815,14880,14880,14500,14500,14625,,-190,6,22,43.88,
2005-08-29,CF606,14500,14890,14890,14660,14660,14815,,315,6,20,44.44,
2005-08-26,CF606,14500,0,0,0,0,14500,,0,0,18,0,
2005-08-25,CF606,14535,14500,14500,14500,14500,14500,,-35,2,18,14.5,
2005-08-24,CF606,14535,0,0,0,0,14535,,0,0,18,0,
2005-08-23,CF606,14300,14600,14600,14400,14400,14535,,235,6,18,43.6,
2005-08-22,CF606,14225,14300,14300,14300,14300,14300,,75,4,24,28.6,
2005-08-19,CF606,14270,14380,14380,14120,14120,14225,,-45,6,20,42.68,
2005-08-18,CF606,14270,0,0,0,0,14270,,0,0,20,0,
2005-08-17,CF606,14270,0,0,0,0,14270,,0,0,20,0,
2005-08-16,CF606,14350,14190,14500,14100,14500,14270,,-80,14,20,99.89,
2005-08-15,CF606,14350,0,0,0,0,14350,,0,0,18,0,
2005-08-12,CF606,14350,0,0,0,0,14350,,0,0,18,0,
2005-08-11,CF606,14310,14350,14350,14350,14350,14350,,40,2,18,14.35,
2005-08-10,CF606,14550,14400,14400,14250,14250,14310,,-240,6,20,42.93,
2005-08-09,CF606,14535,14660,14660,14465,14530,14550,,15,6,22,43.66,
2005-08-08,CF606,14535,0,0,0,0,14535,,0,0,22,0,
2006-05-08,CF606,14150,14005,14145,14005,14145,14095,,-55,2318,14840,1633459,
2006-04-28,CF606,14305,14220,14235,14105,14115,14150,,-155,3360,15278,2377130,
2006-04-27,CF606,14300,14300,14320,14285,14305,14305,,5,844,15792,6036.94,
2006-04-26,CF606,14435,14330,14360,14255,14265,14300,,-135,2404,16238,1718759,
2006-04-25,CF606,14535,14475,14485,14400,14415,14435,,-100,1458,17740,10521.44,
2006-04-24,CF606,14505,14520,14555,14510,14535,14535,,30,842,18306,611905,
2006-04-21,CF606,14600,14500,14625,14440,14520,14505,,-95,2776,18286,2013259,
2006-04-20,CF606,14570,14580,14610,14570,14595,14600,,30,2684,19380,1959159,
2006-04-19,CF606,14600,14560,14595,14535,14585,14570,,-30,2576,21230,18764.6,
2006-04-18,CF606,14580,14620,14650,14550,14560,14600,,20,4630,21912,3379953,
2006-04-17,CF606,14470,14495,14800,14495,14600,14580,,110,6584,23054,4799557,
2006-04-14,CF606,14465,14440,14495,14410,14485,14470,,5,3630,23880,2626140,
2006-04-13,CF606,14470,14490,14500,14435,14450,14465,,-5,4132,23764,2988737,
2006-04-12,CF606,14430,14410,14515,14390,14495,14470,,40,6232,23766,4508803,
2006-04-11,CF606,14450,14350,14495,14350,14475,14430,,-20,7206,23328,51989,
2006-04-10,CF606,14505,14495,14510,14400,14450,14450,,-55,5390,22562,38940.48,
2006-04-07,CF606,14580,14530,14545,14460,14470,14505,,-75,4308,21740,3123969,
2006-04-06,CF606,14505,14600,14630,14545,14555,14580,,75,6316,21808,4605022,
2006-04-05,CF606,14465,14490,14535,14460,14510,14505,,40,4152,21518,30109,
2006-04-04,CF606,14495,14440,14510,14380,14500,14465,,-30,4306,21070,3114078,
2006-04-03,CF606,14615,14525,14540,14410,14415,14495,,-120,6334,20710,4590499,
2006-03-31,CF606,14575,14650,14660,14500,14605,14615,,40,7850,20656,5737160,
2006-03-30,CF606,14505,14550,14610,14525,14610,14575,,70,4946,20170,3604002,
2006-03-29,CF606,14500,14490,14540,14450,14535,14505,,5,4052,19878,29388.32,
2006-03-28,CF606,14435,14485,14530,14475,14515,14500,,65,4646,20024,33682.56,
2006-03-27,CF606,14420,14405,14480,14370,14475,14435,,15,6482,19874,4678412,
2006-03-24,CF606,14360,14460,14460,14395,14410,14420,,60,4716,20172,3400665,
2006-03-23,CF606,14440,14300,14420,14255,14385,14360,,-80,9506,19986,6824684,
2006-03-22,CF606,14580,14500,14520,14395,14395,14440,,-140,8424,18778,6082796,
2006-03-21,CF606,14695,14650,14650,14520,14525,14580,,-115,8212,18416,5986008,
2006-03-20,CF606,14760,14700,14745,14665,14700,14695,,-65,5206,19062,3825029,
2006-03-17,CF606,14765,14795,14800,14740,14755,14760,,-5,2784,20194,2054733,
2006-03-16,CF606,14785,14815,14815,14740,14795,14765,,-20,4974,20810,3672013,
2006-03-15,CF606,14750,14760,14815,14755,14775,14785,,35,15958,21208,11796243,
2005-09-30,CF606,15235,15160,15390,15160,15390,15215,,-20,6554,1808,4985580,
2005-09-29,CF606,15080,15120,15280,15120,15230,15235,,155,8968,1550,6831455,
2005-09-28,CF606,14860,15120,15120,15060,15100,15080,,220,11902,1458,8972669,
2005-09-27,CF606,14895,14885,14890,14850,14880,14860,,-35,7816,1582,5808217,
2005-09-26,CF606,14845,14865,14915,14850,14890,14895,,50,7168,1578,5338261,
2005-09-23,CF606,14820,14835,14870,14825,14860,14845,,25,8996,1392,6676522,
2005-09-22,CF606,14730,14800,14870,14800,14870,14820,,90,8446,1390,6258222,
2005-09-21,CF606,14740,14720,14750,14695,14735,14730,,-10,6266,1506,4614407,
2005-09-20,CF606,14630,14700,14750,14700,14740,14740,,110,3690,1482,27194.72,
2005-09-19,CF606,14685,14695,14700,14565,14630,14630,,-55,6146,1472,4496106,
2005-09-16,CF606,14705,14640,14770,14615,14615,14685,,-20,4340,1452,31864.8,
2005-09-15,CF606,14700,14650,14720,14650,14700,14705,,5,3120,1452,22938,
2005-09-14,CF606,14825,14640,14740,14640,14740,14700,,-125,4102,1412,3015299,
2005-09-13,CF606,14950,14860,14905,14720,14720,14825,,-125,3418,1510,2533723,
2005-09-12,CF606,14880,14900,14975,14900,14970,14950,,70,2008,1520,15012.08,
2005-09-09,CF606,14840,14880,14900,14860,14900,14880,,40,1644,1358,12231.76,
2005-09-08,CF606,14870,14820,14885,14820,14835,14840,,-30,2406,1398,1785306,
2005-09-07,CF606,14715,14840,14900,14840,14860,14870,,155,3164,1392,2352770,
2005-09-06,CF606,14800,14750,14760,14675,14700,14715,,-85,32,1332,235.42,
2005-09-05,CF606,14630,14800,14825,14735,14800,14800,,170,3792,1310,2806198,
2005-10-28,CF606,15590,15330,15415,15330,15385,15375,,-215,14048,2912,10799531,
2005-10-27,CF606,15820,15550,15625,15475,15495,15590,,-230,17992,2830,140269.5,
2005-10-26,CF606,15690,15955,15955,15500,15580,15820,,130,19130,2952,15130760,
2005-10-25,CF606,15670,15700,15800,15665,15800,15690,,20,20946,2934,16434708,
2005-10-24,CF606,15420,15600,15730,15580,15730,15670,,250,20072,2996,15725475,
2005-10-21,CF606,15490,15380,15470,15380,15450,15420,,-70,18240,2638,14062732,
2005-10-20,CF606,15485,15450,15545,15405,15505,15490,,5,20688,2578,16025415,
2005-10-19,CF606,15645,15580,15605,15420,15450,15485,,-160,19006,2406,14716790,
2005-10-18,CF606,15625,15560,15705,15560,15650,15645,,20,23304,2368,18229132,
2005-10-17,CF606,15640,15660,15670,15550,15550,15625,,-15,16550,1942,12929109,
2005-10-14,CF606,15800,15700,15700,15555,15560,15640,,-160,5402,1814,4224311,
2005-10-13,CF606,15715,15900,15900,15620,15725,15800,,85,12930,1798,10213543,
2005-10-12,CF606,15705,15700,15840,15600,15840,15715,,10,16396,1794,12882484,
2005-10-11,CF606,15705,15800,15800,15655,15660,15705,,0,15032,1988,11804278,
2005-10-10,CF606,15215,15685,15765,15660,15710,15705,,490,12624,2050,9911564,
2005-11-24,CF606,15440,15390,15430,15305,15400,15380,,-60,16618,3118,12779496,
2005-11-23,CF606,15460,15565,15565,15360,15430,15440,,-20,26674,3094,20590403,
2005-11-22,CF606,15440,15485,15500,15400,15465,15460,,20,26544,3106,20517634,
2005-11-21,CF606,15385,15355,15530,15350,15520,15440,,55,21546,3000,16631506,
2005-11-18,CF606,15265,15385,15400,15350,15395,15385,,120,17768,2876,13668855,
2005-11-17,CF606,15315,15225,15380,15225,15380,15265,,-50,12462,2832,9512582,
2005-11-16,CF606,15380,15230,15355,15230,15320,15315,,-65,19980,2706,15297698,
2005-11-15,CF606,15505,15460,15460,15305,15355,15380,,-125,23398,2538,17991775,
2005-11-14,CF606,15430,15500,15535,15480,15490,15505,,75,17314,2604,13423257,
2005-11-11,CF606,15380,15465,15475,15395,15435,15430,,50,18354,2534,14158847,
2005-11-10,CF606,15450,15305,15420,15305,15420,15380,,-70,17328,2432,13323716,
2005-11-09,CF606,15605,15610,15610,15360,15390,15450,,-155,20134,2830,15554116,
2005-11-08,CF606,15610,15635,15660,15565,15615,15605,,-5,17724,3004,13828660,
2005-11-07,CF606,15505,15600,15665,15565,15650,15610,,105,17566,2988,13708807,
2005-11-04,CF606,15470,15480,15550,15465,15550,15505,,35,13948,2800,10813347,
2005-11-03,CF606,15475,15510,15510,15440,15465,15470,,-5,13120,2842,10148091,
2005-11-02,CF606,15420,15460,15525,15450,15510,15475,,55,13742,2746,10634221,
2005-11-01,CF606,15435,15375,15465,15370,15410,15420,,-15,20154,2880,15539675,
2005-10-31,CF606,15375,15425,15470,15405,15410,15435,,60,13870,2880,10703691,
2005-07-11,CF606,15500,15310,15620,15310,15505,15435,,-65,8,8,61.75,
2005-07-08,CF606,15300,15355,15800,15200,15200,15500,,200,42,6,325.53,
2005-07-07,CF606,15300,0,0,0,0,15300,,0,0,2,0,
2005-07-06,CF606,15205,15700,15700,15160,15400,15300,,95,42,2,321.3,
2005-07-05,CF606,15205,0,0,0,0,15205,,0,0,2,0,
2005-07-04,CF606,15205,0,0,0,0,15205,,0,0,2,0,
2005-07-01,CF606,15200,14500,15700,14500,15100,15205,,5,18,2,136.86,
2005-08-05,CF606,14650,14455,14615,14455,14615,14535,,-115,4,22,29.07,
2005-08-04,CF606,14650,0,0,0,0,14650,,0,0,22,0,
2005-08-03,CF606,14600,14650,14650,14650,14650,14650,,50,4,22,29.3,
2005-08-02,CF606,14825,14600,14600,14600,14600,14600,,-225,2,18,14.6,
2005-08-01,CF606,14825,0,0,0,0,14825,,0,0,18,0,
2005-07-29,CF606,14940,14850,14850,14800,14800,14825,,-115,4,18,29.65,
2005-07-28,CF606,14940,0,0,0,0,14940,,0,0,16,0,
2005-07-27,CF606,14940,0,0,0,0,14940,,0,0,16,0,
2005-07-26,CF606,15150,14995,15000,14850,14920,14940,,-210,14,16,104.57,
2005-07-25,CF606,15000,15150,15150,15150,15150,15150,,150,4,14,30.3,
2005-07-22,CF606,15095,15030,15090,14870,15000,15000,,-95,8,14,59.99,
2005-07-21,CF606,15095,0,0,0,0,15095,,0,0,8,0,
2005-07-20,CF606,15395,15200,15200,15000,15000,15095,,-300,8,8,60.38,
2005-07-19,CF606,15395,0,0,0,0,15395,,0,0,8,0,
2005-07-18,CF606,15450,15395,15395,15395,15395,15395,,-55,2,8,15.4,
2005-07-15,CF606,15450,0,0,0,0,15450,,0,0,10,0,
2005-07-14,CF606,15450,0,0,0,0,15450,,0,0,10,0,
2005-07-13,CF606,15455,15480,15480,15340,15340,15450,,-5,26,10,200.88,
2005-07-12,CF606,15435,15455,15455,15455,15455,15455,,20,2,10,15.46,
2006-03-14,CF606,14820,14740,14790,14705,14775,14750,,-70,13090,21852,9653902,
2006-03-13,CF606,14865,14850,14860,14790,14795,14820,,-45,10884,22804,8066229,
2006-03-10,CF606,14875,14930,14980,14760,14785,14865,,-10,21400,22770,15905699,
2006-03-09,CF606,14815,14810,14935,14800,14930,14875,,60,20662,22606,15368328,
2006-03-08,CF606,14820,14830,14855,14780,14805,14815,,-5,17092,21524,12662962,
2006-03-07,CF606,14735,14700,14890,14660,14880,14820,,85,17602,20982,13041176,
2006-03-06,CF606,14825,14800,14810,14675,14735,14735,,-90,15796,20398,116362.56,
2006-03-03,CF606,14925,14860,14880,14805,14830,14825,,-100,17088,17816,12667208,
2006-03-02,CF606,15005,15000,15000,14890,14930,14925,,-80,18186,16082,13571509,
2006-03-01,CF606,14970,14995,15040,14990,14995,15005,,35,18746,16206,14063448,
2006-02-28,CF606,15090,14800,15010,14800,14985,14970,,-120,17360,13208,12992971,
2006-02-27,CF606,15235,15205,15205,15035,15040,15090,,-145,20348,12292,15354943,
2006-02-24,CF606,15325,15250,15260,15210,15225,15235,,-90,18222,10800,13878974,
2006-02-23,CF606,15310,15380,15385,15235,15260,15325,,15,25546,10660,19573155,
2006-02-22,CF606,15365,15290,15370,15250,15355,15310,,-55,16988,10500,13004837,
2006-02-21,CF606,15455,15450,15450,15290,15370,15365,,-90,23036,11662,17696028,
2006-02-20,CF606,15475,15520,15530,15405,15455,15455,,-20,14640,9848,11313218,
2006-02-17,CF606,15495,15480,15495,15445,15465,15475,,-20,10422,9552,8062756,
2006-02-16,CF606,15560,15485,15535,15470,15515,15495,,-65,6438,9628,4988301,
2005-12-09,CF606,15140,15155,15270,15155,15265,15240,,100,21986,3254,16750815,
2005-12-08,CF606,15105,15080,15160,15080,15150,15140,,35,15356,2954,11623071,
2005-12-07,CF606,15130,15120,15165,15080,15100,15105,,-25,13152,2910,9934446,
2005-12-14,CF606,15255,15340,15375,15290,15345,15350,,95,17176,3498,13180787,
2005-12-13,CF606,15250,15285,15320,15230,15240,15255,,5,26034,3232,19857880,
2005-12-12,CF606,15240,15250,15335,15160,15285,15250,,10,17828,3262,13595262,
2006-02-15,CF606,15470,15595,15630,15535,15535,15560,,90,10258,10032,7981279,
2006-02-14,CF606,15490,15440,15500,15405,15490,15470,,-20,7352,10458,5686797,
2006-02-13,CF606,15565,15500,15510,15470,15505,15490,,-75,6036,11016,4674520,
2006-02-10,CF606,15610,15605,15615,15525,15545,15565,,-45,6070,10680,4723368,
2006-02-09,CF606,15525,15600,15635,15560,15590,15610,,85,8462,10774,6605205,
2006-02-08,CF606,15815,15500,15605,15415,15515,15525,,-290,12338,10654,9577954,
2006-02-07,CF606,15805,15820,15840,15750,15795,15815,,10,9916,13194,7841841,
2006-02-06,CF606,15585,15700,15885,15680,15830,15805,,220,10486,12710,8286667,
2006-01-27,CF606,15530,15550,15620,15540,15565,15585,,55,8670,10122,6756676,
2006-01-26,CF606,15460,15540,15560,15485,15550,15530,,70,9098,8598,7063586,
2006-01-25,CF606,15500,15450,15555,15430,15540,15460,,-40,6766,8088,52297.92,
2006-01-24,CF606,15525,15525,15540,15450,15455,15500,,-25,10568,7740,8189262,
2006-01-23,CF606,15445,15475,15555,15475,15520,15525,,80,9722,7710,7545697,
2006-01-20,CF606,15375,15450,15460,15390,15425,15445,,70,8658,7206,6685302,
2005-12-06,CF606,15100,15160,15185,15115,15130,15130,,30,18866,3032,14273816,
2005-12-05,CF606,15025,15050,15140,15050,15135,15100,,75,13722,2984,10360071,
2005-12-02,CF606,15125,15070,15110,14950,15000,15025,,-100,13666,2978,10265889,
2005-12-01,CF606,15165,15130,15165,15100,15130,15125,,-40,14816,2966,11205846,
2005-11-30,CF606,15105,15090,15200,15080,15160,15165,,60,21018,3210,15935442,
2005-11-29,CF606,15140,15065,15125,15050,15090,15105,,-35,20388,3202,15398064,
2005-11-28,CF606,15390,15360,15360,15000,15070,15140,,-250,25704,3214,19457431,
2005-11-25,CF606,15380,15390,15420,15350,15355,15390,,10,20394,3132,15695222,
2005-12-23,CF606,15325,15450,15460,15380,15385,15420,,95,18056,4646,13923194,
2005-12-22,CF606,15305,15275,15375,15270,15360,15325,,20,13256,4462,10158205,
2005-12-21,CF606,15400,15345,15370,15260,15370,15305,,-95,22750,4418,17408462,
2005-12-20,CF606,15400,15420,15420,15345,15345,15400,,0,23126,4346,17805523,
2005-12-19,CF606,15235,15300,15450,15300,15420,15400,,165,22336,4412,17198945,
2005-12-16,CF606,15230,15190,15250,15190,15235,15235,,5,27406,3472,20874290,
2005-12-15,CF606,15350,15280,15300,15210,15225,15230,,-120,26924,3446,20501524,
