交易日期,合约码,昨日结算,今开盘,最高价,最低价,今收盘,今结算,涨跌1,涨跌2,成交量,增减量,成交额（万元）,空盘量（手）
2008-06-19,MA0810,14605,14688,14605,14656,14656,26,,1000,31700,120,,4000
2008-06-18,MA0810,14401,14670,14401,14670,14630,-54,,1200,30700,20,,3880
