交易日期,合约码,昨日结算,今开盘,最高价,最低价,今收盘,今结算,涨跌1,涨跌2,成交量,增减量,成交额（万元）,空盘量（手）
2013-11-14,CF311,19680,19480,19600,19400,19600,19480,,-200,576,0,5609.96,-2144
2013-11-13,CF311,19805,19380,19725,19380,19620,19680,,-125,190,2144,1869.69,-342
2013-11-12,CF311,20075,19940,19940,19505,19505,19805,,-270,174,2486,1723.23,-16
2013-11-11,CF311,20195,20195,20195,19600,19880,20075,,-120,290,2502,2910.79,-46
2013-04-03,CF311,20250,20250,20270,20230,20230,20245,,-5,60,990,607.41,-8
2013-04-02,CF311,20235,20220,20265,20220,20255,20250,,15,28,998,283.53,4
2013-04-01,CF311,20195,20195,20250,20195,20250,20235,,40,36,994,364.25,-10
2013-03-29,CF311,20230,20230,20280,20170,20260,20195,,-35,354,1004,3574.55,-6
2013-03-28,CF311,20240,20240,20220,20230,20260,20230,,-30,20,10560,1010,-4
2013-03-27,CF311,20280,20285,20220,20220,20215,20260,,45,112,10540,1014,34
2013-03-26,CF311,20205,20240,20170,20225,20210,20215,,5,118,10428,980,42
2013-03-25,CF311,20170,20225,20170,20225,20225,20210,,-15,40,10310,938,4
2013-03-22,CF311,20185,20235,20245,20190,20230,20225,,40,80,934,809,-6
2013-03-21,CF311,20200,20190,20230,20135,20195,20185,,-15,86,940,867.96,-28
2013-03-20,CF311,20210,20180,20230,20165,20225,20200,,-10,118,968,1191.76,16
2013-03-19,CF311,20180,20175,20240,20125,20205,20210,,30,152,952,1535.92,18
2013-03-18,CF311,20390,19805,20315,19775,20195,20180,,-210,112,934,1129.96,2
2013-03-15,CF311,20320,20500,20500,20305,20305,20390,,70,212,932,2161.21,-36
2013-03-14,CF311,20305,20310,20345,20300,20305,20320,,15,96,968,975.34,-32
2013-03-13,CF311,20235,20320,20320,20260,20320,20305,,70,96,1000,974.67,-18
2013-03-12,CF311,20270,20285,20285,20195,20215,20235,,-35,274,1018,2772.1,-98
2013-03-11,CF311,20275,20285,20295,20240,20260,20270,,-5,24,1116,243.22,14
2013-03-08,CF311,20280,20260,20320,20250,20310,20275,,-5,46,1102,466.37,-4
2013-05-02,CF311,20060,20005,20065,20005,20040,20035,,-25,322,2174,3225.66,236
2013-04-26,CF311,19970,20040,20085,20030,20045,20060,,90,502,1938,5034.6,242
2013-04-25,CF311,20030,20000,20000,19925,19995,19970,,-60,470,1696,4692.69,130
2013-04-24,CF311,20050,20000,20085,20000,20020,20030,,-20,200,1566,2003.15,-12
2013-04-23,CF311,20100,20100,20100,19985,20080,20050,,-50,590,1578,5915.2,406
2013-04-22,CF311,20095,20050,20130,20050,20100,20100,,5,54,1172,542.68,0
2013-04-19,CF311,20205,20180,20210,20040,20060,20095,,-110,604,1172,6068.55,36
2013-04-18,CF311,20230,20220,20225,20200,20200,20205,,-25,88,1136,889.08,6
2013-04-17,CF311,20195,20225,20250,20210,20235,20230,,35,8,1130,80.92,2
2013-04-16,CF311,20210,20090,20235,20090,20230,20195,,-15,62,1128,626,4
2013-04-15,CF311,20250,20255,20255,20200,20230,20210,,-40,176,1124,1778.62,14
2013-04-12,CF311,20300,20245,20260,20245,20255,20250,,-50,68,1110,688.45,38
2013-04-11,CF311,20305,20305,20305,20265,20265,20300,,-5,24,1072,243.57,16
2013-04-10,CF311,20270,20295,20315,20270,20315,20305,,35,104,1056,1055.76,60
2013-04-09,CF311,20250,20270,20280,20270,20270,20270,,20,18,996,182.45,6
2013-04-08,CF311,20245,20190,20285,20190,20285,20250,,5,14,990,141.76,0
2013-02-08,CF311,19885,19855,20015,19855,19960,19965,,80,340,1016,3394.21,264
2013-02-07,CF311,20015,19875,19915,19855,19855,19885,,-130,492,752,4892.04,-76
2013-02-06,CF311,20090,20085,20085,19980,19980,20015,,-75,84,828,840.71,-58
2013-02-05,CF311,20020,19975,20140,19960,20065,20090,,70,90,886,903.95,10
2013-02-04,CF311,19995,20080,19970,20000,20055,20020,,-35,144,4568,876,-18
2013-02-01,CF311,20075,20010,20230,19980,19995,20055,,-20,264,894,2647.34,-48
2013-01-31,CF311,20175,20125,20125,20025,20025,20075,,-100,174,942,1746.63,0
2013-01-30,CF311,20070,20185,20230,20095,20125,20175,,105,296,942,2985.88,62
2013-01-29,CF311,19590,19705,20250,19705,20185,20070,,480,288,880,2889.89,130
2013-01-28,CF311,19600,19545,19655,19545,19655,19590,,-10,16,750,156.73,-2
2013-01-25,CF311,19440,19575,19645,19565,19600,19600,,160,156,752,1528.67,78
2013-01-24,CF311,19410,19465,19500,19400,19460,19440,,50,126,674,1224.57,16
2013-01-23,CF311,19370,19370,19500,19370,19495,19410,,40,314,658,3047.62,0
2013-01-22,CF311,19390,19380,19395,19355,19355,19370,,-20,76,658,736.05,-2
2013-01-21,CF311,19400,19400,19420,19370,19370,19390,,-10,190,660,1842.16,-28
2013-01-18,CF311,19410,19400,19400,19400,19400,19400,,-10,2,688,19.4,-2
2013-01-17,CF311,19390,19400,19425,19385,19410,19410,,20,72,690,698.83,44
2013-01-16,CF311,19355,19390,19400,19370,19400,19390,,35,208,646,2016.66,-72
2013-01-15,CF311,19350,19355,19390,19340,19350,19355,,5,94,718,909.79,32
2013-01-14,CF311,19340,19350,19370,19315,19350,19350,,10,270,686,2612.14,58
2013-03-07,CF311,20260,20315,20340,20240,20265,20280,,20,130,1106,1318.05,58
2013-03-06,CF311,20245,20200,20295,20195,20255,20260,,15,452,1048,4579.01,-288
2013-03-05,CF311,20175,20230,20300,20145,20185,20245,,70,494,1336,5000.24,118
2013-03-04,CF311,20035,20065,20195,20065,20155,20175,,140,246,1218,2481.55,42
2013-03-01,CF311,20090,20070,20070,19995,20000,20035,,-55,38,1176,380.64,-12
2013-02-28,CF311,19945,20130,20130,20035,20085,20090,,145,188,1188,1888.63,-14
2013-02-27,CF311,19965,20000,20020,19925,19930,19945,,-20,78,1202,777.89,-18
2013-02-26,CF311,20020,19950,20005,19925,19955,19965,,-55,160,1220,1597.1,-40
2013-02-25,CF311,20075,20075,19980,20010,20080,20020,,-60,110,7188,1260,16
2013-02-22,CF311,20025,20090,20125,20050,20125,20080,,55,82,1244,823.27,-40
2013-02-21,CF311,20200,20140,20140,19945,20020,20025,,-175,256,1284,2563.12,72
2013-02-20,CF311,20175,20145,20255,20080,20120,20200,,25,144,1212,1454.42,20
2013-02-19,CF311,20070,20110,20220,20110,20140,20175,,105,248,1192,2501.42,-152
2013-02-18,CF311,19965,19975,20100,19975,20070,20070,,105,774,1344,7766.18,328
2013-01-11,CF311,19365,19370,19385,19275,19320,19340,,-25,70,628,676.99,36
2013-01-10,CF311,19405,19375,19400,19355,19365,19365,,-40,92,592,890.73,80
2013-01-09,CF311,19420,19380,19465,19360,19385,19405,,-15,64,512,620.92,22
2013-01-08,CF311,19435,19440,19450,19385,19420,19420,,-15,48,490,466.12,26
2013-01-07,CF311,19335,19410,19510,19330,19380,19435,,100,190,464,1846.56,134
2013-01-04,CF311,19305,19300,19390,19280,19355,19335,,30,112,330,1082.63,62
2012-12-31,CF311,19345,19270,19360,19255,19315,19305,,-40,54,268,521.24,8
2012-12-28,CF311,19410,19300,19380,19300,19360,19345,,-65,26,260,251.5,-8
2012-12-27,CF311,19365,19480,19480,19370,19380,19410,,45,68,268,659.93,-14
2012-12-26,CF311,19270,19325,19395,19300,19380,19365,,95,216,282,2091.46,106
2012-12-25,CF311,19140,19175,19320,19175,19315,19270,,130,252,176,2428.08,176
2013-09-13,CF311,19950,19950,19950,19950,19950,19950,,0,436,3136,4349.1,0
2013-09-12,CF311,19960,19950,19950,19950,19950,19950,,-10,4,3136,39.9,-4
2013-09-11,CF311,19945,19945,19965,19945,19965,19960,,15,8,3140,79.84,-4
2013-09-10,CF311,19940,19960,19960,19940,19940,19945,,5,410,3144,4088.74,-6
2013-09-09,CF311,19935,19940,19955,19940,19940,19940,,5,166,3150,1655.04,2
2013-09-06,CF311,19925,19900,19945,19900,19945,19935,,10,164,3148,1634.6,-164
2013-09-05,CF311,19975,19905,19950,19880,19900,19925,,-50,1456,3312,14504.88,-1396
2013-09-04,CF311,20005,20090,20100,19920,19935,19975,,-30,450,4708,4494.56,-400
2013-09-03,CF311,20015,20000,20100,20000,20100,20005,,-10,366,5108,3661.07,-14
