交易日期,合约码,昨日结算,今开盘,最高价,最低价,今收盘,今结算,涨跌1,涨跌2,成交量,增减量,成交额（万元）,空盘量（手）
2009-07-30,CF007,13945,13905,13980,13905,13930,13940,,-5,26,168,181.21,-4
2009-07-29,CF007,14030,13980,14010,13910,13930,13945,,-85,82,172,571.84,-36
2009-07-28,CF007,13905,13950,14060,13950,14020,14030,,125,42,208,294.59,4
2009-07-27,CF007,13920,13890,13960,13880,13960,13905,,-15,104,204,723.19,-76
2009-07-24,CF007,13875,13975,13875,13910,13890,13920,,30,132,618,280,-20
2009-07-23,CF007,13895,13880,13925,13870,13900,13890,,-5,16,300,111.14,-10
2009-07-22,CF007,13860,13930,13845,13900,13970,13895,,-75,40,470,310,-18
2009-07-21,CF007,14000,14000,13915,13915,13910,13970,,60,28,430,328,24
2009-07-20,CF007,13820,14000,13820,13910,13915,13910,,-5,48,402,304,4
2009-07-17,CF007,13915,0,0,0,0,13915,,0,0,354,300,0
2009-07-16,CF007,13890,13965,13885,13955,13965,13915,,-50,10,354,300,-4
2009-07-15,CF007,13720,14170,13720,13950,13765,13965,,200,344,344,304,-
2020-03-30,CF007,10875.00,10555.00,10645.00,10280.00,10530.00,10495.00,,-380,12177,299,63899.16,27277
2020-03-27,CF007,10865.00,10760.00,10980.00,10760.00,10865.00,10875.00,,10,11658,161,63382.62,26978
2020-03-26,CF007,10670.00,10745.00,11020.00,10640.00,10780.00,10865.00,,195,12853,-193,69825.93,26817
2020-03-25,CF007,10720.00,10670.00,10670.00,10080.00,10495.00,10405.00,,-315,15934,-30,82888.53,26452
2020-03-24,CF007,10720.00,10670.00,10670.00,10080.00,10495.00,10405.00,,-315,15934,-30,82888.53,26452
2020-03-23,CF007,11155.00,10740.00,10775.00,10705.00,10705.00,10720.00,,-435,1394,245,7471.10,26482
2020-03-20,CF007,11415.00,11260.00,11345.00,11030.00,11115.00,11155.00,,-260,12668,-514,70648.01,26237
2020-03-19,CF007,11710.00,11590.00,11690.00,11240.00,11240.00,11415.00,,-295,5524,27,31526.30,26751
2020-03-18,CF007,11670.00,11565.00,11815.00,11500.00,11665.00,11710.00,,40,13128,605,76868.37,26724
2020-03-17,CF007,11725.00,11555.00,11750.00,11545.00,11700.00,11670.00,,-55,8339,1201,48653.15,26119
2020-03-16,CF007,11895.00,11860.00,11860.00,11580.00,11580.00,11725.00,,-170,11082,147,64969.61,24918
2020-03-13,CF007,12315.00,12085.00,12110.00,11820.00,11920.00,11895.00,,-420,9575,1536,56946.69,24771
2020-03-12,CF007,12540.00,12465.00,12510.00,12180.00,12290.00,12315.00,,-225,10041,316,61826.17,23235
2020-03-11,CF007,12585.00,12570.00,12640.00,12450.00,12465.00,12540.00,,-45,6395,333,40089.57,22919
2020-03-10,CF007,12345.00,12435.00,12675.00,12395.00,12590.00,12585.00,,240.00,9599,2337,60403.73,22586.00
2020-03-09,CF007,12800.00,12295.00,12455.00,12285.00,12315.00,12345.00,,-455,6086,-355,37564.79,20249
2020-03-06,CF007,12840.00,12850.00,12885.00,12735.00,12740.00,12800.00,,-40,9605,646,61472.29,20604.00
2020-03-05,CF007,12615.00,12630.00,12995.00,12630.00,12910.00,12840.00,,225,8914,231,57220.89,19958.00
2020-03-04,CF007,12730.00,12565.00,12650.00,12555.00,12635.00,12615.00,,-115,4884,-229,30801.19,19727
2020-07-14,CF007,11835.00,11780.00,11780.00,11615.00,11615.00,11635.00,,-200,1275,-9455,7490.74,0
2020-07-13,CF007,11775.00,11750.00,11870.00,11750.00,11825.00,11835.00,,60,1276,-335,7541.25,9455
2020-07-10,CF007,11735.00,11830.00,11915.00,11705.00,11750.00,11775.00,,40,3942,-2072,23075.81,9790
2020-07-09,CF007,11630.00,11600.00,11820.00,11600.00,11815.00,11735.00,,105.00,3890,-1155,22740.90,11862.00
2020-07-08,CF007,11680.00,11610.00,11680.00,11585.00,11610.00,11630.00,,-50,1675,-741,9748.08,13017
2020-07-07,CF007,11650.00,11740.00,11740.00,11560.00,11645.00,11680.00,,30,636,76,3714.74,13758
2020-07-06,CF007,11665.00,11635.00,11730.00,11620.00,11720.00,11650.00,,-15,901,-115,5243.65,13682
2020-07-03,CF007,11600.00,11600.00,11705.00,11600.00,11655.00,11665.00,,65,723,255,4215.20,13797
2020-07-02,CF007,11320.00,11580.00,11640.00,11560.00,11595.00,11600.00,,280,1118,-213,6460.36,13542
2020-07-01,CF007,11365.00,11265.00,11515.00,11265.00,11490.00,11320.00,,-45,1981,-208,11241.33,13755
2020-06-30,CF007,11350.00,11310.00,11460.00,11310.00,11385.00,11365.00,,15,2560,-848,14538.96,13963
2020-06-29,CF007,11365.00,11315.00,11440.00,11315.00,11355.00,11350.00,,-15,2092,417,11873.22,14811
2020-06-24,CF007,11445.00,11355.00,11405.00,11340.00,11360.00,11365.00,,-80.00,482,199,2738.55,14394.00
2020-06-23,CF007,11500.00,11450.00,11485.00,11375.00,11375.00,11445.00,,-55,1305,104,7466.43,14195
2020-06-22,CF007,11605.00,11625.00,11635.00,11430.00,11440.00,11500.00,,-105,749,-244,4305.88,14091
2020-05-22,CF007,11510.00,11535.00,11585.00,11290.00,11325.00,11430.00,,-80,14654,-457,83740.83,17571
2020-05-21,CF007,11555.00,11545.00,11570.00,11450.00,11525.00,11510.00,,-45,10401,-292,59858.08,18028
2020-05-20,CF007,11445.00,11485.00,11665.00,11425.00,11520.00,11555.00,,110,13054,-140,75420.54,18320
2020-05-19,CF007,11375.00,11320.00,11615.00,11295.00,11440.00,11445.00,,70,15365,-1114,87911.51,18460
2020-05-18,CF007,11255.00,11390.00,11505.00,11235.00,11305.00,11375.00,,120,11876,-1565,67547.44,19574
2020-05-15,CF007,11215.00,11200.00,11375.00,11145.00,11350.00,11255.00,,40,11852,9,66710.83,21139
2020-05-14,CF007,11265.00,11270.00,11315.00,11155.00,11200.00,11215.00,,-50,8444,17,47350.94,21130
2020-05-13,CF007,11335.00,11305.00,11360.00,11145.00,11255.00,11265.00,,-70,10142,-2458,57128.89,21113
2020-05-12,CF007,11405.00,11310.00,11440.00,11210.00,11240.00,11335.00,,-70,15860,-4192,89891.99,23571
2020-05-11,CF007,11400.00,11435.00,11490.00,11275.00,11325.00,11405.00,,5,17180,-3705,97952.46,27763
2020-05-08,CF007,11145.00,11275.00,11535.00,11275.00,11360.00,11400.00,,255,21873,-1566,124669.61,31468
2020-05-07,CF007,10995.00,11025.00,11305.00,11000.00,11250.00,11145.00,,150,9991,1729,55670.43,33034
2020-05-06,CF007,11300.00,11110.00,11110.00,10895.00,11040.00,10995.00,,-305,6872,-79,37770.39,31305
2020-04-30,CF007,11205.00,11315.00,11385.00,11250.00,11360.00,11300.00,,95,7774,-720,43927.93,31384
2020-04-29,CF007,11115.00,11125.00,11260.00,11125.00,11175.00,11205.00,,90,6724,-290,37676.59,32104
2020-04-28,CF007,11235.00,11165.00,11200.00,11015.00,11115.00,11115.00,,-120,7188,-149,39947.23,32394
2020-04-27,CF007,11255.00,11185.00,11345.00,11135.00,11175.00,11235.00,,-20,6777,384,38077.60,32543
2010-05-28,CF007,17960,17970,17755,17770,17975,17855,,-120,4476,223028,15432,-1116
2010-05-27,CF007,17985,17995,18025,17935,17945,17975,,-10,2458,16548,22091.57,26
2010-05-26,CF007,18005,18005,18030,17930,18005,17985,,-20,3478,16522,31273.02,-500
2010-05-25,CF007,18175,18085,18160,17930,17935,18005,,-170,5522,17022,49711.56,-794
2010-05-24,CF007,18265,18340,18120,18120,18140,18175,,35,4676,207094,17816,-184
2010-05-21,CF007,18160,18080,18250,18040,18240,18140,,-20,3510,18000,31836.18,238
2010-05-20,CF007,17925,18080,18350,18015,18165,18160,,235,6630,17762,60178.57,-90
2010-05-19,CF007,17710,18115,17710,18080,17615,17925,,310,4526,192278,17852,-772
2010-05-18,CF007,17390,17490,17720,17420,17710,17615,,225,2684,18624,23637.47,300
2010-05-17,CF007,17195,17240,17560,17215,17410,17390,,195,4672,18324,40619.71,16
2010-05-14,CF007,17170,17240,17155,17230,17175,17195,,20,1770,180396,18308,-178
2010-05-13,CF007,17115,17120,17195,17120,17175,17175,,60,2310,18486,19839.26,214
2010-05-12,CF007,17095,17140,17090,17140,17100,17115,,15,860,176316,18272,-238
2010-05-11,CF007,17080,17130,17060,17100,17045,17100,,55,1522,175456,18510,68
2010-05-10,CF007,16970,17040,17085,17010,17080,17045,,75,1270,18442,10823.37,-400
2010-05-07,CF007,17035,16950,17100,16920,16990,16970,,-65,4526,18842,38407.79,120
2010-05-06,CF007,17035,17055,17005,17010,16960,17035,,75,1934,168138,18722,20
2010-05-05,CF007,16950,16995,16915,16990,16985,16960,,-25,1852,166204,18702,1074
2010-05-04,CF007,16930,17025,16915,17015,16925,16985,,60,2722,164352,17628,1538
2010-04-02,CF007,16660,16750,16790,16685,16790,16745,,85,280,7278,2344.28,-74
2010-04-01,CF007,16610,17000,17000,16605,16630,16660,,50,842,7352,7013.7,-66
2010-03-31,CF007,16590,16655,16580,16600,16630,16610,,-20,630,127860,7418,-34
2010-03-30,CF007,16670,16645,16665,16605,16655,16630,,-40,774,7452,6434.99,-288
2010-03-29,CF007,16645,16685,16700,16620,16655,16670,,25,588,7740,4900.41,140
2010-03-26,CF007,16710,16655,16685,16600,16645,16645,,-65,1652,7600,13748.44,-696
2010-03-25,CF007,16670,16780,16650,16720,16780,16710,,-70,1088,124216,8296,96
2010-03-24,CF007,16855,16830,16885,16720,16745,16780,,-75,1702,8200,14280.33,-170
2010-03-23,CF007,16960,16975,16790,16825,16955,16855,,-100,2328,121426,8370,604
2010-03-22,CF007,16855,16990,16855,16910,16910,16955,,45,1860,119098,7766,94
2010-03-19,CF007,16700,16800,16970,16790,16915,16910,,210,3110,7672,26297.01,1050
2010-03-18,CF007,16645,16450,16620,16695,16690,16700,,10,1594,114128,6622,-84
2010-03-17,CF007,16640,16750,16580,16710,16540,16690,,150,2796,112534,6706,782
2010-03-16,CF007,16505,16505,16620,16380,16575,16540,,35,1976,5924,16340.82,828
2010-03-15,CF007,16420,16490,16555,16475,16505,16505,,85,932,5096,7691.3,224
2010-03-12,CF007,16395,16300,16465,16300,16445,16420,,25,700,4872,5746.73,-274
2010-03-11,CF007,16490,16490,16330,16360,16505,16395,,-110,724,106130,5146,-154
2010-03-10,CF007,16595,16500,16565,16450,16480,16505,,-90,424,5300,3499.5,-264
2010-03-09,CF007,16425,16380,16675,16380,16620,16595,,170,1168,5564,9691.4,854
2010-03-08,CF007,16350,16505,16345,16405,16325,16425,,100,908,103814,4710,-82
2010-03-05,CF007,16340,16290,16345,16290,16325,16325,,-15,290,4792,2366.98,-198
2010-03-04,CF007,16345,16405,16490,16280,16290,16340,,-5,1070,4990,8742.51,-638
2010-03-03,CF007,16270,16190,16420,16160,16390,16345,,75,2050,5628,16752.74,34
2010-03-02,CF007,16440,16360,16360,16190,16230,16270,,-170,1034,5594,8411.5,-140
2010-03-01,CF007,16290,16500,16530,16335,16355,16440,,150,586,5734,4817.04,-36
2010-02-26,CF007,16100,16185,16360,16185,16360,16290,,190,2034,5770,16568.76,-40
2010-02-25,CF007,16275,16200,16230,16000,16020,16100,,-175,804,5810,6471.92,40
2010-02-24,CF007,16330,16330,16175,16175,16395,16275,,-120,386,95038,5770,70
2010-02-23,CF007,16360,16370,16430,16365,16385,16395,,35,1138,5700,9329.97,414
2010-02-22,CF007,16665,16665,16220,16300,15785,16360,,575,722,93514,5266,250
2010-02-12,CF007,15760,15800,15800,15750,15785,15785,,25,322,5016,2541.37,58
2010-02-11,CF007,15525,15730,15790,15680,15710,15740,,215,668,5094,5257.8,166
2010-02-10,CF007,15525,15730,15790,15680,15710,15740,,215,668,5094,5257.8,166
2010-02-09,CF007,15520,15555,15500,15505,15405,15525,,120,424,91406,4928,-70
2010-02-08,CF007,15400,15470,15360,15410,15545,15405,,-140,680,90982,4998,-140
2020-06-19,CF007,11590.00,11600.00,11650.00,11560.00,11600.00,11605.00,,15,475,94,2756.41,14335
2020-06-18,CF007,11540.00,11550.00,11620.00,11545.00,11600.00,11590.00,,50,269,-33,1558.65,14241
2020-06-17,CF007,11515.00,11585.00,11630.00,11470.00,11545.00,11540.00,,25,358,-102,2065.89,14274
2020-06-16,CF007,11520.00,11430.00,11560.00,11430.00,11540.00,11515.00,,-5,464,126,2671.06,14376
2020-06-15,CF007,11575.00,11550.00,11665.00,11420.00,11435.00,11520.00,,-55,491,-162,2828.35,14250
2020-06-12,CF007,11685.00,11620.00,11670.00,11510.00,11570.00,11575.00,,-110,282,-131,1631.74,14412
2020-06-11,CF007,11740.00,11730.00,11765.00,11570.00,11685.00,11685.00,,-55,659,-22,3849.57,14543
2020-06-10,CF007,11760.00,11750.00,11790.00,11710.00,11730.00,11740.00,,-20,648,361,3803.58,14565
2020-06-09,CF007,11750.00,11715.00,11850.00,11625.00,11800.00,11760.00,,10,762,141,4479.92,14204
2020-06-08,CF007,11615.00,11705.00,11865.00,11655.00,11705.00,11750.00,,135,966,203,5675.57,14063
2020-06-05,CF007,11465.00,11460.00,11755.00,11445.00,11705.00,11615.00,,150,1848,357,10734.21,13860
