交易日期,合约码,昨日结算,今开盘,最高价,最低价,今收盘,今结算,涨跌1,涨跌2,成交量,增减量,成交额（万元）,空盘量（手）
2008-06-19,MA0811,14615,14715,14615,14690,14690,57,,1920,20780,1040,,5880
2008-06-18,MA0811,14580,14653,14580,14653,14633,-69,,1100,18860,-60,,4840
