交易日期,合约码,昨日结算,今开盘,最高价,最低价,今收盘,今结算,涨跌1,涨跌2,成交量,增减量,成交额（万元）,空盘量（手）
2018-07-26,CF809,"15,985.00","15,995.00","16,100.00","15,925.00","15,930.00","16,005.00",,20,15154,-2,"121,276.45","172,758"
2018-07-25,CF809,"15,780.00","15,845.00","16,100.00","15,820.00","15,995.00","15,985.00",,205,27796,4,"222,175.38","175,234"
2018-07-24,CF809,"15,755.00","15,740.00","15,855.00","15,705.00","15,850.00","15,780.00",,25,18972,-590,"149,712.62","170,406"
2018-07-23,CF809,15890.00,15845.00,15885.00,15655.00,15740.00,15755.00,,-135,23192,-3826,182715.03,170996
2018-07-20,CF809,15885.00,15870.00,15970.00,15805.00,15845.00,15890.00,,5,17604,358,139876.98,174822
2018-07-19,CF809,"15,850.00","15,840.00","15,990.00","15,795.00","15,915.00","15,885.00",,35,18436,-1,"146,405.93","174,464"
2018-07-18,CF809,"15,850.00","15,850.00","15,915.00","15,805.00","15,840.00","15,850.00",,0,14238,-2,"112,845.19","175,490"
2018-07-17,CF809,"15,995.00","16,030.00","16,035.00","15,700.00","15,850.00","15,850.00",,-145,29044,-3,"230,157.66","178,010"
2018-07-16,CF809,"16,045.00","15,975.00","16,075.00","15,905.00","16,030.00","15,995.00",,-50,24090,-4,"192,665.28","181,126"
2018-07-13,CF809,"15,810.00","15,890.00","16,195.00","15,795.00","15,970.00","16,045.00",,235,47,2,"382,855.74","185,662"
2018-07-12,CF809,"15,665.00","15,635.00","15,965.00","15,635.00","15,885.00","15,810.00",,145,33338,2,"263,571.11","182,676"
2018-07-11,CF809,"15,775.00","15,700.00","15,840.00","15,515.00","15,635.00","15,665.00",,-110,27654,914,"216,569.79","180,486"
2018-07-10,CF809,"15,650.00","15,750.00","15,890.00","15,650.00","15,695.00","15,775.00",,125,33914,102,"267,509.44","179,572"
2018-07-09,CF809,"15,430.00","15,510.00","15,745.00","15,455.00","15,705.00","15,650.00",,220,40980,-2,"320,623.16","179,470"
2018-02-14,CF809,"15,350.00","15,345.00","15,450.00","15,305.00","15,370.00","15,380.00",,30,11366,2,"87,401.77","92,116"
2018-02-13,CF809,"15,340.00","15,380.00","15,390.00","15,315.00","15,315.00","15,350.00",,10,8102,208,"62,189.94","89,820"
