交易日期,合约码,昨日结算,今开盘,最高价,最低价,今收盘,今结算,涨跌1,涨跌2,成交量,增减量,成交额（万元）,空盘量（手）
2008-06-19,MA0806,14084,14098,14061,14061,14078,-6,,2500,222700,-960,y,14280
2008-06-18,MA0806,14092,14092,14062,14082,14084,-8,,1880,220200,-580,y,15240
