交易日期,合约码,昨日结算,今开盘,最高价,最低价,今收盘,今结算,涨跌1,涨跌2,成交量,增减量,成交额（万元）,空盘量（手）
2012-03-16,CF207,20880,20900,20925,20785,20855,20845,,-35,608,10526,6337.56,-312
2012-03-15,CF207,21025,20855,20935,20840,20845,20880,,-145,384,10838,4009.07,-70
2012-03-14,CF207,21130,21130,21200,20885,20910,21025,,-105,974,10908,10238.16,58
2012-03-13,CF207,21095,21100,21165,21100,21110,21130,,35,212,10850,2239.83,108
2012-03-12,CF207,21250,21210,21210,21055,21085,21095,,-155,266,10742,2805.57,-80
2012-03-09,CF207,21235,21255,21330,21205,21265,21250,,15,446,10822,4738.26,80
2012-03-08,CF207,21245,21190,21255,21190,21190,21235,,-10,288,10742,3057.53,140
2012-03-07,CF207,21590,21350,21350,21190,21205,21245,,-345,1140,10602,12109.31,504
2012-03-06,CF207,21485,21660,21680,21430,21505,21590,,105,1840,10098,19861.46,462
2012-03-05,CF207,21360,21255,21665,21210,21580,21485,,125,2260,9636,24279.29,784
2012-03-02,CF207,21460,21400,21410,21300,21355,21360,,-100,498,8852,5318.83,164
2012-03-01,CF207,21435,21410,21535,21380,21420,21460,,25,1124,8688,12061.78,396
2012-02-29,CF207,21365,21445,21500,21400,21500,21435,,70,704,8292,7544.56,124
2012-02-28,CF207,21260,21300,21430,21290,21430,21365,,105,306,8168,3269.19,-30
2012-02-27,CF207,21245,21250,21315,21215,21270,21260,,15,1300,8198,13818.55,-184
2012-02-24,CF207,21290,21270,21280,21160,21175,21245,,-45,204,8382,2166.91,-50
2012-02-23,CF207,21420,21280,21335,21260,21270,21290,,-130,194,8432,2065.19,-54
2012-02-22,CF207,21315,21335,21475,21335,21395,21420,,105,232,8486,2484.7,-38
2012-02-21,CF207,21405,21340,21400,21205,21390,21315,,-90,284,8524,3026.58,-60
2012-02-20,CF207,21415,21500,21500,21355,21365,21405,,-10,368,8584,3938.66,80
2011-11-28,CF207,20210,20300,20390,20295,20335,20355,,145,1684,17500,17139.43,-934
2011-11-25,CF207,20145,20100,20375,19930,20310,20210,,65,1696,18434,17137.35,-578
2011-11-24,CF207,20230,20180,20180,20115,20150,20145,,-85,150,19012,1510.86,-18
2011-11-23,CF207,20235,20200,20240,20200,20235,20230,,-5,106,19030,1072.15,0
2011-11-22,CF207,20340,20270,20295,20180,20185,20235,,-105,464,19030,4694.55,0
2011-11-21,CF207,20425,20345,20355,20305,20330,20340,,-85,928,19030,9437.67,-646
