序号,日期,价格,涨跌
5,2009-1-5,9961,+4
6,2009-1-4,9957,+10
7,2008-12-31,9947,+5
8,2008-12-30,9942,0
9,2008-12-29,9942,+1
10,2008-12-26,9941,+12
11,2008-12-25,9929,+18
12,2008-12-24,9911,+6
13,2008-12-23,9905,0
1,2009-4-1,10387,+8
2,2009-3-31,10379,+8
3,2009-3-30,10371,+4
4,2009-3-27,10367,0
5,2009-3-26,10367,3
6,2009-3-25,10364,29
7,2009-3-24,10335,+5
8,2009-3-23,10330,+2
9,2009-3-20,10328,+16
10,2009-3-19,10312,+16
11,2009-3-18,10296,+27
12,2009-3-17,10269,+20
13,2009-3-16,10249,+1
14,2009-3-13,10248,+10
1,2009-4-21,11190,81
2,2009-4-20,11109,39
3,2009-4-17,11070,58
4,2009-4-16,11012,65
5,2009-4-15,10947,48
6,2009-4-14,10899,+84
7,2009-4-13,10815,+148
8,2009-4-10,10667,+40
9,2009-4-9,10627,+70
10,2009-4-8,10557,+43
11,2009-4-7,10514,+74
12,2009-4-3,10440,+14
13,2009-4-2,10426,+39
1,2009-5-11,11468,6
2,2009-5-8,11462,+4
3,2009-5-7,11458,+11
4,2009-5-6,11447,+12
5,2009-5-5,11435,+23
6,2009-5-4,11412,+15
7,2009-4-30,11397,25
8,2009-4-29,11372,8
9,2009-4-28,11364,14
10,2009-4-27,11350,16
11,2009-4-24,11334,49
12,2009-4-24,11334,49
13,2009-4-23,11285,9
14,2009-4-22,11276,86
1,2009-5-31,11551,+27
2,2009-5-27,11524,-2
3,2009-5-26,11526,-3
4,2009-5-25,11529,+1
5,2009-5-22,11528,-5
6,2009-5-21,11533,+6
7,2009-5-20,11527,+1
8,2009-5-19,11526,+28
9,2009-5-18,11498,+4
10,2009-5-15,11494,+18
11,2009-5-14,11476,+3
12,2009-5-13,11473,+2
13,2009-5-12,11471,3
1,2009-7-30,11936,13
2,2009-7-29,11923,24
3,2009-7-28,11899,1
4,2009-7-27,11898,1
5,2009-7-24,11897,+17
6,2009-7-23,11880,+9
7,2009-7-22,11871,+31
8,2009-7-21,11840,+37
9,2009-7-20,11803,+6
10,2009-7-17,11797,+14
11,2009-7-16,11783,+1
12,2009-7-15,11782,+13
13,2009-7-14,11769,+21
14,2009-7-13,11748,+23
1,2009-8-19,12013,-17
2,2009-8-18,12030,+11
3,2009-8-17,12019,+1
4,2009-8-14,12018,-3
5,2009-8-13,12021,+3
6,2009-8-12,12018,2
7,2009-8-11,12016,+6
8,2009-8-10,12010,-4
9,2009-8-7,12014,+9
10,2009-8-6,12005,+25
11,2009-8-5,11980,+6
12,2009-8-4,11974,+11
13,2009-8-3,11963,0
14,2009-7-31,11963,27
1,2009-9-8,11834,+11
2,2009-9-7,11823,-3
3,2009-9-4,11826,-14
4,2009-9-3,11840,-11
5,2009-9-2,11851,-17
6,2009-9-1,11868,-68
7,2009-8-31,11936,-10
8,2009-8-28,11946,-10
9,2009-8-27,11956,-19
10,2009-8-26,11975,-21
11,2009-8-25,11996,-9
12,2009-8-24,12005,-2
13,2009-8-21,12007,-3
14,2009-8-20,12010,-3
1,2009-9-28,12123,+45
2,2009-9-27,12078,+5
3,2009-9-25,12073,0
4,2009-9-24,12073,+23
5,2009-9-23,12050,+15
6,2009-9-22,12035,+5
7,2009-9-21,12030,+3
8,2009-9-18,12027,+9
9,2009-9-17,12018,+4
10,2009-9-16,12014,43
11,2009-9-15,11971,5
12,2009-9-14,11966,+45
13,2009-9-11,11921,+28
14,2009-9-10,11893,+53
15,2009-9-9,11840,+6
1,2009-11-6,12979,+8
2,2009-11-5,12971,+9
3,2009-11-4,12962,+16
4,2009-11-3,12946,+15
5,2009-11-2,12931,+2
6,2009-10-30,12929,+29
7,2009-10-29,12900,+11
8,2009-10-28,12889,+58
9,2009-10-27,12831,+30
10,2009-10-26,12801,+50
11,2009-10-23,12751,-10
12,2009-10-22,12761,+45
13,2009-10-21,12716,+53
14,2009-10-20,12663,+118
15,2009-10-19,12545,+27
1,2009-11-27,13679,22
2,2009-11-26,13657,142
3,2009-11-25,13515,60
4,2009-11-24,13455,132
5,2009-11-23,13323,25
6,2009-11-20,13298,+11
7,2009-11-19,13287,+18
8,2009-11-18,13269,+41
9,2009-11-17,13228,+33
10,2009-11-16,13195,+17
11,2009-11-13,13178,+42
12,2009-11-12,13136,+36
13,2009-11-11,13100,+39
14,2009-11-10,13061,+30
15,2009-11-9,13031,+52
1,2010-1-6,13890,+29
2,2010-1-5,13861,+33
3,2010-1-4,13828,+4
4,2009-12-31,13824,0
5,2009-12-30,13824,+19
6,2009-12-29,13805,+8
7,2009-12-28,13797,+6
8,2009-12-25,13791,-2
9,2009-12-24,13793,+10
10,2009-12-23,13783,0
11,2009-12-22,13783,+1
12,2009-12-21,13782,+8
13,2009-12-18,13774,+7
1,2010-1-26,13872,-6
2,2010-1-25,13878,-1
3,2010-1-22,13879,-10
4,2010-1-21,13889,-3
5,2010-1-20,13892,-5
6,2010-1-19,13897,0
7,2010-1-18,13897,-8
8,2010-1-15,13905,-2
9,2010-1-14,13907,+4
10,2010-1-13,14903,+5
11,2010-1-12,13898,+9
12,2010-1-11,13889,-2
13,2010-1-8,13891,0
14,2010-1-7,13891,+1
1,2010-3-5,14128,+21
2,2010-3-4,14107,+20
3,2010-3-3,14087,+81
4,2010-3-2,14006,+43
5,2010-3-1,13963,+21
6,2010-2-26,13942,13
7,2010-2-25,13929,18
8,2010-2-24,13911,+23
9,2010-2-23,13888,+9
10,2010-2-22,13879,+24
11,2010-2-21,13855,+23
12,2010-2-20,13832,+1
1,2010-4-16,15124,0
2,2010-4-15,15124,+6
3,2010-4-14,15118,+18
4,2010-4-13,15100,+12
5,2010-4-12,15088,+6
6,2010-4-9,15082,+13
7,2010-4-8,15069,+32
8,2010-4-7,15037,+55
9,2010-4-6,14982,+12
10,2010-4-2,14970,+4
11,2010-4-1,14966,+20
12,2010-3-31,14946,+21
13,2010-3-30,14925,+21
14,2010-3-29,14904,+56
1,2010-5-6,15272,+34
2,2010-5-5,15238,+7
3,2010-5-4,15231,+20
4,2010-4-30,15211,+8
5,2010-4-29,15203,+18
6,2010-4-28,15185,+8
7,2010-4-27,15177,+7
8,2010-4-26,15170,+9
9,2010-4-23,15161,+8
10,2010-4-22,15153,+27
11,2010-4-21,15126,0
12,2010-4-20,15126,+1
13,2010-4-19,15125,+1
1,2010-5-26,15763,+28
2,2010-5-25,15735,+78
3,2010-5-24,15657,+42
4,2010-5-21,15615,+64
5,2010-5-20,15551,+22
6,2010-5-19,15529,+25
7,2010-5-18,15504,72
8,2010-5-17,15442,+10
9,2010-5-14,15432,+44
10,2010-5-13,15388,+34
11,2010-5-12,15354,+40
12,2010-5-11,15314,+31
13,2010-5-10,15283,0
14,2010-5-7,15283,+11
1,2010-6-13,16297,+54
2,2010-6-12,16227,+16
3,2010-6-11,16227,+32
4,2010-6-10,16195,+21
5,2010-6-9,16174,+20
6,2010-6-8,16154,+49
7,2010-6-7,16105,+43
8,2010-6-4,16062,+24
9,2010-6-3,16038,+28
10,2010-6-2,16010,+125
11,2010-6-1,15885,+30
12,2010-5-31,15855,+23
13,2010-5-28,15832,+30
14,2010-5-27,15802,+39
1,2010-7-5,16844,21
2,2010-7-2,16823,+18
3,2010-7-1,16805,+36
4,2010-6-30,16769,+46
5,2010-6-29,16723,+10
6,2010-6-28,16713,+36
7,2010-6-25,16677,+45
8,2010-6-24,16632,+121
9,2010-6-23,16511,+61
10,2010-6-22,16450,+53
11,2010-6-21,16397,+44
12,2010-6-18,16353,+24
13,2010-6-17,16329,+32
1,2010-7-23,16808,-5
2,2010-7-22,16813,-14
3,2010-7-21,16827,-3
4,2010-7-20,16830,-7
5,2010-7-19,16837,-18
6,2010-7-16,16855,-44
7,2010-7-15,16899,-16
8,2010-7-14,16915,-6
9,2010-7-13,16921,+5
10,2010-7-12,16916,+1
11,2010-7-9,16915,+7
12,2010-7-8,16908,+4
13,2010-7-7,16904,+34
14,2010-7-6,16870,+26
1,2010-9-3,16552,+4
2,2010-9-2,16548,+8
3,2010-9-1,16540,-4
4,2010-8-31,16544,-6
5,2010-8-30,16550,-7
6,2010-8-27,16557,-3
7,2010-8-26,16560,-18
8,2010-8-25,16578,-6
9,2010-8-24,16584,-44
10,2010-8-23,16628,-40
11,2010-8-20,16668,-1
12,2010-8-19,16669,0
13,2010-8-18,16669,0
14,2010-8-17,16669,+3
15,2010-8-16,16666,+1
1,2010-10-13,21855,+156
2,2010-10-12,21699,+306
3,2010-10-11,21393,+318
4,2010-10-9,21075,+213
5,2010-10-8,20862,+34
6,2010-9-30,20828,304
7,2010-9-29,20524,+495
8,2010-9-28,20029,+447
9,2010-9-27,19582,+692
10,2010-9-26,18890,513
11,2010-9-25,18377,+239
1,2010-11-2,25830,+581
2,2010-11-1,25249,+311
3,2010-10-29,24938,+372
4,2010-10-28,24566,+113
5,2010-10-27,24453,+234
6,2010-10-26,24219,+271
7,2010-10-25,23948,+315
8,2010-10-22,23633,+361
9,2010-10-21,23272,+395
10,2010-10-20,22877,+275
11,2010-10-19,22602,+267
12,2010-10-18,22335,+89
13,2010-10-15,22246,+227
14,2010-10-14,22019,+164
1,2010-11-22,26572,-227
2,2010-11-19,26799,-129
3,2010-11-18,26928,-403
4,2010-11-17,27331,-212
5,2010-11-16,27543,-941
6,2010-11-15,28484,-244
7,2010-11-12,28728,-5
8,2010-11-11,28733,+179
9,2010-11-10,28554,+928
10,2010-11-9,27626,+929
11,2010-11-8,26697,512
12,2010-11-5,26185,+73
13,2010-11-4,26112,+123
14,2010-11-3,25989,+159
1,2010-12-31,25539,+3
2,2010-12-30,25536,+1
3,2010-12-29,25535,+2
4,2010-12-28,25533,+10
5,2010-12-27,25523,+1
6,2010-12-24,25522,+16
7,2010-12-23,25506,+49
8,2010-12-22,25457,65
9,2010-12-21,25392,86
10,2010-12-20,25306,+68
11,2010-12-17,25238,+12
12,2010-12-16,25226,+19
13,2010-12-15,25207,+119
14,2010-12-14,25088,+48
15,2010-12-13,25040,+13
1,2011-1-21,25833,+25
2,2011-1-20,25808,+47
3,2011-1-19,25761,+1
4,2011-1-18,25760,+8
5,2011-1-17,25752,+18
6,2011-1-14,25734,+30
7,2011-1-13,25704,+3
8,2011-1-12,25701,+52
9,2011-1-11,25649,+1
10,2011-1-10,25648,-1
11,2011-1-7,25649,+64
12,2011-1-6,25585,+5
13,2011-1-5,25580,+32
14,2011-1-4,25548,+9
1,2011-3-22,27570,+28
2,2011-3-21,27542,+14
3,2011-3-18,27528,-67
4,2011-3-17,27595,-163
5,2011-3-16,27758,-249
6,2011-3-15,28007,-140
7,2011-3-14,28147,-18
8,2011-3-11,28165,-52
9,2011-3-10,28217,8
10,2011-3-9,28209,13
11,2011-3-8,28196,+139
12,2011-3-7,28057,+22
13,2011-3-4,28035,+42
14,2011-3-3,27993,+229
1,2011-4-29,24708,-187
2,2011-4-28,24895,-700
3,2011-4-27,25595,-135
4,2011-4-26,25730,-192
5,2011-4-25,25922,-153
6,2011-4-22,26075,-156
7,2011-4-21,26231,-242
8,2011-4-20,26473,-75
9,2011-4-19,26548,-80
10,2011-4-18,26628,-14
11,2011-4-15,26642,-35
12,2011-4-14,26677,-44
13,2011-4-13,26721,-21
14,2011-4-12,26742,-26
1,2011-6-10,22598,-11
2,2011-6-9,22609,-20
3,2011-6-8,22629,1
4,2011-6-7,22628,-6
5,2011-6-3,22634,0
6,2011-6-2,22634,+56
7,2011-6-1,22578,+29
8,2011-5-31,22549,-14
9,2011-5-30,22563,-27
10,2011-5-27,22590,-8
11,2011-5-26,22598,-22
12,2011-5-25,22620,-14
13,2011-5-24,22634,-46
14,2011-5-23,22680,0
1,2011-6-30,22007,-184
2,2011-6-29,22191,-41
3,2011-6-28,22232,-10
4,2011-6-27,22242,-93
5,2011-6-24,22335,-12
6,2011-6-23,22347,-95
7,2011-6-22,22442,-27
8,2011-6-21,22469,-39
9,2011-6-20,22508,-8
10,2011-6-17,22516,-13
11,2011-6-16,22529,-23
12,2011-6-15,22552,-30
13,2011-6-14,22582,-11
14,2011-6-13,22593,-5
1,2011-7-20,18920,-45
2,2011-7-19,18965,-319
3,2011-7-18,19284,-274
4,2011-7-15,19558,-645
5,2011-7-14,20203,-194
6,2011-7-13,20397,-278
7,2011-7-12,20675,-178
8,2011-7-11,20853,-119
9,2011-7-8,20972,-138
10,2011-7-7,21110,-110
11,2011-7-6,21220,-344
12,2011-7-5,21564,-113
13,2011-7-4,21677,-133
14,2011-7-1,21810,-197
1,2011-8-29,16463,+91
2,2011-8-26,16372,+40
3,2011-8-25,16332,+70
4,2011-8-24,16262,+36
5,2011-8-23,16226,+21
6,2011-8-22,16205,-30
7,2011-8-19,16235,-17
8,2011-8-18,16252,-53
9,2011-8-17,16305,-86
10,2011-8-16,16391,-72
11,2011-8-15,16463,-61
12,2011-8-12,16524,-59
13,2011-8-11,16583,-89
14,2011-8-10,16672,-204
1,2011-10-8,17235,-3
2,2011-9-30,17238,-5
3,2011-9-29,17243,0
4,2011-9-28,17243,-1
5,2011-9-27,17244,-12
6,2011-9-26,17256,+39
7,2011-9-23,17217,+6
8,2011-9-22,17211,+25
9,2011-9-21,17186,+98
10,2011-9-20,17088,+98
11,2011-9-19,16990,+8
1,2011-10-28,16872,-12
2,2011-10-27,16884,-15
3,2011-10-26,16899,-40
4,2011-10-25,16939,-16
5,2011-10-24,16955,-54
6,2011-10-21,17009,-24
7,2011-10-20,17033,-76
8,2011-10-19,17109,-39
9,2011-10-18,17148,-48
10,2011-10-17,17196,-10
11,2011-10-14,17206,-17
12,2011-10-13,17223,-10
13,2011-10-12,17233,0
14,2011-10-11,17233,0
15,2011-10-10,17233,-3
16,2011-10-9,17236,+1
1,2011-12-27,16547,+2
2,2011-12-26,16545,+7
3,2011-12-23,16538,+6
4,2011-12-22,16532,+23
5,2011-12-21,16509,+19
6,2011-12-20,16490,+2
7,2011-12-19,16488,+1
8,2011-12-16,16487,+2
9,2011-12-15,16485,+4
10,2011-12-14,16481,+2
11,2011-12-13,16479,+1
12,2011-12-12,16478,0
13,2011-12-9,16478,+6
14,2011-12-8,16472,+6
1,2012-1-16,16660,+14
2,2012-1-13,16646,+11
3,2012-1-12,16635,+9
4,2012-1-11,16626,+12
5,2012-1-10,16614,+7
6,2012-1-9,16607,+9
7,2012-1-6,16598,+12
8,2012-1-5,16586,+20
9,2012-1-4,16566,+4
10,2011-12-31,16562,+3
11,2011-12-30,16559,+3
12,2011-12-29,16556,+3
13,2011-12-28,16553,+6
1,2012-2-3,16753,+13
2,2012-2-2,16740,+9
3,2012-2-1,16731,+15
4,2012-1-31,16716,+4
5,2012-1-30,16712,+12
6,2012-1-29,16700,0
7,2012-1-21,16700,+4
8,2012-1-20,16696,0
9,2012-1-19,16696,+8
10,2012-1-18,16688,+11
11,2012-1-17,16677,+17
1,2012-2-24,16968,0
2,2012-2-23,16968,+11
3,2012-2-22,16957,+14
4,2012-2-21,16943,+5
5,2012-2-20,16938,+28
6,2012-2-17,16910,+8
7,2012-2-16,16902,+8
8,2012-2-15,16894,+5
9,2012-2-14,16889,+29
10,2012-2-13,16860,+12
11,2012-2-10,16848,+20
12,2012-2-9,16828,+13
13,2012-2-8,16815,+20
14,2012-2-7,16795,+24
15,2012-2-6,16771,+18
1,2012-3-16,16949,0
2,2012-3-15,16949,+4
3,2012-3-14,16945,+6
4,2012-3-13,16939,-2
5,2012-3-12,16941,-7
6,2012-3-9,16948,-8
7,2012-3-8,16956,-1
8,2012-3-7,16957,+4
9,2012-3-6,16953,+1
10,2012-3-5,16952,-3
11,2012-3-2,16955,-1
12,2012-3-1,16956,-1
13,2012-2-29,16957,-7
14,2012-2-28,16964,-2
15,2012-2-27,16966,-2
1,2012-4-5,16897,-2
2,2012-4-1,16899,-2
3,2012-3-31,16901,-1
4,2012-3-30,16902,-10
5,2012-3-29,16912,-8
6,2012-3-28,16920,-3
7,2012-3-27,16923,-2
8,2012-3-26,16925,-8
9,2012-3-23,16933,-6
10,2012-3-22,16939,-1
11,2012-3-21,16940,+1
12,2012-3-20,16939,+4
13,2012-3-19,16935,-14
1,2012-4-25,16795,+2
2,2012-4-24,16793,0
3,2012-4-23,16793,-12
4,2012-4-20,16805,-17
5,2012-4-19,16822,-16
6,2012-4-18,16838,-1
7,2012-4-17,16839,-2
8,2012-4-16,16841,-11
9,2012-4-13,16852,-1
10,2012-4-12,16853,-7
11,2012-4-11,16860,-6
12,2012-4-10,16866,-2
13,2012-4-9,16868,-14
14,2012-4-6,16882,-15
1,2012-6-4,16315,-44
2,2012-6-1,16359,-20
3,2012-5-31,16379,-26
4,2012-5-30,16405,-98
5,2012-5-29,16503,-17
6,2012-5-28,16520,-9
7,2012-5-25,16529,-7
8,2012-5-24,16536,-15
9,2012-5-23,16551,-1
10,2012-5-22,16552,-74
11,2012-5-21,16626,-29
12,2012-5-18,16655,-12
13,2012-5-17,16667,-15
14,2012-5-16,16682,-34
1,2012-6-21,16046,-7
2,2012-6-20,16053,-2
3,2012-6-19,16055,-6
4,2012-6-18,16061,-12
5,2012-6-15,16073,-24
6,2012-6-14,16097,-63
7,2012-6-13,16160,-2
8,2012-6-12,16162,-26
9,2012-6-11,16188,-12
10,2012-6-8,16200,-10
11,2012-6-7,16210,-57
12,2012-6-6,16267,-22
13,2012-6-5,16289,-26
1,2012-7-13,15892,+19
2,2012-7-12,15873,+16
3,2012-7-11,15857,+11
4,2012-7-10,15846,+2
5,2012-7-9,15844,+15
6,2012-7-6,15829,+1
7,2012-7-5,15828,+1
8,2012-7-4,15827,-2
9,2012-7-3,15829,-2
10,2012-7-2,15831,-24
11,2012-6-29,15855,-49
12,2012-6-28,15904,-46
13,2012-6-27,15950,-67
14,2012-6-26,16017,-7
15,2012-6-25,16024,-22
1,2012-9-12,16325,+2
2,2012-9-11,16323,+1
3,2012-9-10,16322,+2
4,2012-9-7,16320,+7
5,2012-9-6,16313,+22
6,2012-9-5,16291,+45
7,2012-9-4,16246,+30
8,2012-9-3,16216,+26
9,2012-8-31,16190,+24
10,2012-8-30,16166,+15
11,2012-8-29,16151,+13
12,2012-8-28,16138,+20
13,2012-8-27,16118,+13
14,2012-8-24,16105,+18
1,2012-9-29,16372,+5
2,2012-9-28,16367,+7
3,2012-9-27,16360,+2
4,2012-9-26,16358,+3
5,2012-9-25,16355,+6
6,2012-9-24,16349,+6
7,2012-9-21,16343,+3
8,2012-9-20,16340,0
9,2012-9-19,16340,+5
10,2012-9-18,16335,+5
11,2012-9-17,16330,+1
12,2012-9-14,16329,0
13,2012-9-13,16329,+4
1,2012-11-9,16480,+5
2,2012-11-8,16475,+8
3,2012-11-7,16467,+11
4,2012-11-6,16456,+4
5,2012-11-5,16452,+4
6,2012-11-2,16448,+6
7,2012-11-1,16442,+8
8,2012-10-31,16434,+2
9,2012-10-30,16432,+7
10,2012-10-29,16425,+3
11,2012-10-26,16422,+5
12,2012-10-25,16417,+6
13,2012-10-24,16411,0
14,2012-10-23,16411,+6
1,2012-11-30,16641,+22
2,2012-11-29,16619,+10
3,2012-11-28,16609,+13
4,2012-11-27,16596,+18
5,2012-11-26,16578,+16
6,2012-11-23,16562,+14
7,2012-11-22,16548,+5
8,2012-11-21,16543,+15
9,2012-11-20,16528,+16
10,2012-11-19,16512,+4
11,2012-11-16,16508,+5
12,2012-11-15,16503,+8
13,2012-11-14,16495,+6
14,2012-11-13,16489,+9
15,2012-11-12,16480,0
1,2012-12-21,16800,+9
2,2012-12-20,16791,+14
3,2012-12-19,16777,+18
4,2012-12-18,16759,18
5,2012-12-17,16741,+6
6,2012-12-14,16735,+21
7,2012-12-13,16714,0
8,2012-12-12,16714,+11
9,2012-12-11,16703,+7
10,2012-12-10,16696,+6
11,2012-12-7,16690,+3
12,2012-12-6,16687,+11
13,2012-12-5,16676,+14
14,2012-12-4,16662,+15
15,2012-12-3,16647,+6
1,2013-1-10,16886,+6
2,2013-1-9,16880,+9
3,2013-1-8,16871,+5
4,2013-1-7,16866,+4
5,2013-1-6,16862,+8
6,2013-1-5,16854,+6
7,2013-1-4,16848,+9
8,2012-12-31,16839,+6
9,2012-12-28,16833,+2
10,2012-12-27,16831,+3
11,2012-12-26,16828,+7
12,2012-12-25,16821,+11
13,2012-12-24,16810,+10
1,2013-1-30,16909,-1
2,2013-1-29,16910,-3
3,2013-1-28,16913,0
4,2013-1-25,16913,-3
5,2013-1-24,16916,-7
6,2013-1-23,16923,+3
7,2013-1-22,16920,+8
8,2013-1-21,16912,+7
9,2013-1-18,16905,+4
10,2013-1-17,16901,+2
11,2013-1-16,16899,+8
12,2013-1-15,16891,0
13,2013-1-14,16891,0
14,2013-1-11,16891,+5
1,2013-3-11,16972,+2
2,2013-3-8,16970,+2
3,2013-3-7,16968,+3
4,2013-3-6,16965,+7
5,2013-3-5,16958,+2
6,2013-3-4,16956,+8
7,2013-3-1,16948,+4
8,2013-2-28,16944,+6
9,2013-2-27,16938,+5
10,2013-2-26,16933,+4
11,2013-2-25,16929,0
12,2013-2-22,16929,+3
13,2013-2-21,16926,+2
14,2013-2-20,16924,+2
1,2013-3-29,16993,+6
2,2013-3-28,16987,+1
3,2013-3-27,16986,+1
4,2013-3-26,16985,+2
5,2013-3-25,16983,-1
6,2013-3-22,16984,+1
7,2013-3-21,16983,0
8,2013-3-20,16983,0
9,2013-3-19,16983,+2
10,2013-3-18,16981,+3
11,2013-3-15,16978,+1
12,2013-3-14,16977,0
13,2013-3-13,16977,+4
14,2013-3-12,16973,+1
1,2013-5-10,16989,0
2,2013-5-9,16989,-1
3,2013-5-8,16990,-2
4,2013-5-7,16992,-3
5,2013-5-6,16995,-3
6,2013-5-3,16998,-1
7,2013-5-2,16999,0
8,2013-4-28,16999,-3
9,2013-4-27,17002,-3
10,2013-4-26,17005,-2
11,2013-4-25,17007,-1
12,2013-4-24,17008,-3
13,2013-4-23,17011,1
14,2013-4-22,17010,+2
1,2013-5-30,16975,-1
2,2013-5-29,16976,-3
3,2013-5-28,16979,-2
4,2013-5-27,16981,0
5,2013-5-24,16981,-2
6,2013-5-23,16983,-2
7,2013-5-22,16985,-1
8,2013-5-21,16986,+3
9,2013-5-20,16983,-3
10,2013-5-17,16986,0
11,2013-5-16,16986,-2
12,2013-5-15,16988,-1
13,2013-5-14,16989,0
14,2013-5-13,16989,0
1,2013-6-19,16953,-2
2,2013-6-18,16955,-1
3,2013-6-17,16956,0
4,2013-6-14,16956,-1
5,2013-6-13,16957,-1
6,2013-6-9,16958,-3
7,2013-6-8,16961,0
8,2013-6-7,16961,-4
9,2013-6-6,16965,-2
10,2013-6-5,16967,-1
11,2013-6-4,16968,-2
12,2013-6-3,16970,-2
13,2013-5-31,16972,-3
1,2013-7-29,16887,-5
2,2013-7-26,16892,-6
3,2013-7-25,16898,-1
4,2013-7-24,16899,-3
5,2013-7-23,16902,-5
6,2013-7-22,16907,-8
7,2013-7-19,16915,-2
8,2013-7-18,16917,-3
9,2013-7-17,16920,-3
10,2013-7-16,16923,0
11,2013-7-15,16923,-2
12,2013-7-12,16925,-1
13,2013-7-11,16926,0
14,2013-7-10,16926,-2
1,2013-8-16,16865,-2
2,2013-8-15,16867,0
3,2013-8-14,16867,+1
4,2013-8-13,16866,-3
5,2013-8-12,16869,0
6,2013-8-9,16869,-2
7,2013-8-8,16871,-7
8,2013-8-7,16878,-2
9,2013-8-6,16880,-2
10,2013-8-5,16882,0
11,2013-8-2,16882,-3
12,2013-8-1,16885,0
13,2013-7-31,16885,-1
14,2013-7-30,16886,-1
1,2013-9-6,16843,-2
2,2013-9-5,16845,0
3,2013-9-4,16845,-1
4,2013-9-3,16846,-1
5,2013-9-2,16847,0
6,2013-8-30,16847,-3
7,2013-8-29,16850,0
8,2013-8-28,16850,-6
9,2013-8-27,16856,-2
10,2013-8-26,16858,-2
11,2013-8-23,16860,0
12,2013-8-22,16860,-2
13,2013-8-21,16862,－3
14,2013-8-20,16865,0
15,2013-8-19,16865,0
1,2013-9-27,16853,0
2,2013-9-26,16853,+2
3,2013-9-25,16851,+1
4,2013-9-24,16850,+9
5,2013-9-23,16841,+2
6,2013-9-22,16839,0
7,2013-9-18,16839,+2
8,2013-9-17,16837,+1
9,2013-9-16,16836,0
10,2013-9-13,16836,0
11,2013-9-12,16836,0
12,2013-9-11,16836,-3
13,2013-9-10,16839,-3
14,2013-9-9,16842,-1
1,2013-9-30,16850,0
2,2013-9-29,16850,-3
